possRoutes,DISTANCE,ROUTES,ROUTESPREV,ADD,DEL,HUBS,DIRECT_COST,SEG_PAX,MKT_PAX
1025711996,706,0,0,0,0,0,12498.29878,110,24
1025712016,0,0,0,0,0,0,0,0,0
1025712173,0,0,0,0,0,0,0,0,0
1025712191,0,0,0,0,0,0,0,0,818
1025712197,116,0,0,0,0,0,2970.171322,30,0
1025712217,0,0,0,0,0,0,0,0,4
1025712264,325,1,1,0,0,1,2232509.234,47768,47816
1025712266,0,0,0,0,0,1,0,0,312
1025712278,0,0,0,0,0,0,0,0,0
1025712323,0,0,0,0,0,0,0,0,0
1025712339,0,0,0,0,0,0,0,0,14
1025712391,0,0,0,0,0,0,0,0,0
1025712402,0,0,0,0,0,0,0,0,0
1025712448,0,0,0,0,0,0,0,0,24
1025712451,0,0,0,0,0,0,0,0,3900
1025712478,145,0,0,0,0,1,142090.9222,6574,668
1025712758,0,0,0,0,0,0,0,0,0
1025712889,2237,1,1,0,0,0,5718689.573,44784,43242
1025712892,0,0,0,0,0,1,0,0,180
1025712896,0,0,0,0,0,0,0,0,0
1025712945,0,0,0,0,0,0,0,0,0
1025712953,136,0,1,0,1,1,2519.02904,145,12
1025712954,0,0,0,0,0,0,0,0,0
1025712982,0,0,0,0,0,0,0,0,0
1025712992,0,0,0,0,0,0,0,0,0
1025713158,0,0,0,0,0,0,0,0,0
1025713198,0,0,0,0,0,0,0,0,263
1025713204,1073,1,1,0,0,0,7564653.291,118411,120433
1025713230,234,0,1,0,1,0,1463.686103,40,0
1025713232,717,1,1,0,0,1,3266158.512,64617,62475
1025713244,0,0,0,0,0,0,0,0,58
1025713296,121,0,0,0,0,0,1920.571822,82,0
1025713303,0,0,0,0,0,1,0,0,2242
1025713342,0,0,0,0,0,0,0,0,867
1025713367,0,0,0,0,0,0,0,0,0
1025713485,0,0,0,0,0,0,0,0,7
1025713487,979,1,1,0,0,1,1547095.686,14411,14404
1025713495,0,0,0,0,0,0,0,0,0
1025713577,0,0,0,0,0,0,0,0,0
1025713796,0,0,0,0,0,0,0,0,18
1025713830,0,0,0,0,0,0,0,0,0
1025713851,0,0,0,0,0,0,0,0,74
1025713871,0,0,0,0,0,0,0,0,224
1025713891,0,0,0,0,0,0,0,0,0
1025713930,723,1,1,0,0,1,8348076.341,124842,125678
1025713931,0,0,0,0,0,0,0,0,98
1025714027,1163,0,0,0,0,0,3785.211589,43,797
1025714057,0,0,0,0,0,0,0,0,0
1025714100,212,1,1,0,0,1,1633056.958,81931,83286
1025714107,0,0,0,0,0,1,0,0,203
1025714112,0,0,0,0,0,0,0,0,0
1025714122,367,1,1,0,0,0,511024.5354,12698,12645
1025714193,0,0,0,0,0,0,0,0,0
1025714262,0,0,0,0,0,0,0,0,0
1025714307,141,0,0,0,0,0,639.469648,32,16
1025714321,187,0,1,0,1,0,799.1103421,36,0
1025714492,544,0,0,0,0,0,4670.041968,99,520
1025714524,0,0,0,0,0,0,0,0,0
1025714570,0,0,0,0,0,0,0,0,0
1025714576,0,0,0,0,0,0,0,0,0
1025714635,0,0,0,0,0,0,0,0,629
1025714679,0,0,0,0,0,0,0,0,3985
1025714683,0,0,0,0,0,0,0,0,218
1025714685,0,0,0,0,0,0,0,0,37
1025714730,0,0,0,0,0,0,0,0,35
1025714747,0,0,0,0,0,1,0,0,101
1025714761,0,0,0,0,0,0,0,0,0
1025714771,0,0,0,0,0,1,0,0,0
1025714831,0,0,0,0,0,0,0,0,24
1025714843,0,0,0,0,0,0,0,0,0
1025714869,0,0,0,0,0,1,0,0,152
1025714893,0,0,0,0,0,0,0,0,0
1025714908,0,0,0,0,0,0,0,0,0
1025714986,1167,0,0,0,0,0,149.7983116,3,6
1025715016,0,0,0,0,0,0,0,0,4746
1025715024,0,0,0,0,0,0,0,0,0
1025715096,119,0,0,0,0,0,407.2113002,63,0
1025715304,1130,1,1,0,0,0,410565.319,6003,17909
1025715370,0,0,0,0,0,0,0,0,73
1025715376,0,0,0,0,0,0,0,0,0
1025715412,0,0,0,0,0,0,0,0,16
1025715919,0,0,0,0,0,0,0,0,29
1027910299,0,0,0,0,0,0,0,0,0
1027910397,0,0,0,0,0,1,0,0,117
1027910423,0,0,0,0,0,0,0,0,21104
1027910529,0,0,0,0,0,0,0,0,0
1027910599,0,0,0,0,0,0,0,0,0
1027910620,0,0,0,0,0,0,0,0,0
1027910666,0,0,0,0,0,0,0,0,0
1027910693,0,0,0,0,0,0,0,0,0
1027910713,0,0,0,0,0,0,0,0,0
1027910721,0,0,0,0,0,1,0,0,0
1027910781,0,0,0,0,0,0,0,0,0
1027910785,0,0,0,0,0,0,0,0,0
1027910792,0,0,0,0,0,0,0,0,0
1027910800,0,0,0,0,0,0,0,0,6
1027910821,0,0,0,0,0,0,0,0,0
1027910849,0,0,0,0,0,0,0,0,0
1027910868,0,0,0,0,0,0,0,0,0
1027910874,0,0,0,0,0,0,0,0,0
1027910994,0,0,0,0,0,0,0,0,0
1027911003,0,0,0,0,0,0,0,0,0
1027911042,0,0,0,0,0,0,0,0,0
1027911057,0,0,0,0,0,1,0,0,0
1027911066,0,0,0,0,0,0,0,0,0
1027911109,0,0,0,0,0,0,0,0,0
1027911193,0,0,0,0,0,0,0,0,21
1027911259,324,1,1,0,0,0,4922662.442,190705,157354
1027911267,0,0,0,0,0,0,0,0,0
1027911278,0,0,0,0,0,1,0,0,0
1027911292,358,0,0,0,0,1,260464.0019,9875,0
1027911298,313,1,1,0,0,1,4571085.526,108622,108640
1027911423,0,0,0,0,0,0,0,0,0
1027911433,0,0,0,0,0,1,0,0,0
1027911481,0,0,0,0,0,0,0,0,0
1027911540,0,0,0,0,0,0,0,0,0
1027911603,0,0,0,0,0,0,0,0,0
1027911618,0,0,0,0,0,1,0,0,0
1027911624,0,0,0,0,0,0,0,0,0
1027911630,0,0,0,0,0,0,0,0,0
1027911637,0,0,0,0,0,0,0,0,0
1027911638,0,0,0,0,0,0,0,0,0
1027911697,0,0,0,0,0,0,0,0,0
1027911721,0,0,0,0,0,0,0,0,0
1027911775,0,0,0,0,0,0,0,0,0
1027911884,0,0,0,0,0,0,0,0,0
1027911986,0,0,0,0,0,0,0,0,0
1027911995,0,0,0,0,0,0,0,0,0
1027911996,0,0,0,0,0,0,0,0,0
1027912016,0,0,0,0,0,0,0,0,0
1027912173,0,0,0,0,0,0,0,0,0
1027912191,0,0,0,0,0,0,0,0,8210
1027912197,0,0,0,0,0,0,0,0,0
1027912217,0,0,0,0,0,0,0,0,29
1027912264,0,0,0,0,0,1,0,0,0
1027912266,519,1,1,0,0,1,4482380.405,60351,60135
1027912278,0,0,0,0,0,0,0,0,0
1027912323,0,0,0,0,0,0,0,0,0
1027912339,0,0,0,0,0,0,0,0,1
1027912391,0,0,0,0,0,0,0,0,0
1027912402,0,0,0,0,0,0,0,0,0
1027912448,0,0,0,0,0,0,0,0,0
1027912451,0,0,0,0,0,0,0,0,80
1027912478,0,0,0,0,0,1,0,0,0
1027912758,0,0,0,0,0,0,0,0,0
1027912889,758,1,1,0,0,0,1961634.508,32404,30056
1027912892,0,0,0,0,0,1,0,0,108
