sno,origin,dest,distcalc,origID,destID,year,dist_mi,dcost,segpax,mktpax,orig_income,dest_income,orig_pop,dest_pop,Hub,ecoPerCapita,Tourist,Industry,Label
3037,SAN,SFO,719.6997934,14679,14771,2011,447,30130127.95,739799,715267,29857,41200,1321016,816239,1,49803.49,2,2,1
3038,SAN,SLC,1009.466509,14679,14869,2011,626,9792159.959,195329,207253,29857,25696,1321016,188158,1,49803.49,2,1,0
3039,SAN,TPA,3355.860593,14679,15304,2011,0,0,0,5775,29857,26648,1321016,346934,0,49803.49,2,2,0
3040,SEA,SFO,1094.406506,14747,14771,2011,679,46880611.63,758815,727516,35411,41200,622175,816239,2,49803.49,1,2,1
3041,SEA,SLC,1108.199053,14747,14869,2011,689,21798367.32,378804,365344,35411,25696,622175,188158,2,49803.49,1,1,1
3042,SEA,TPA,4055.717918,14747,15304,2011,0,0,0,2104,35411,26648,622175,346934,1,49803.49,1,2,0
3043,SFO,SLC,963.0095971,14771,14869,2011,599,9424689.091,193390,195394,41200,25696,816239,188158,2,49803.49,2,1,0
3044,SFO,TPA,3848.119495,14771,15304,2011,0,0,0,4289,41200,26648,816239,346934,1,49803.49,2,2,0
3045,SLC,TPA,3037.433149,14869,15304,2011,1887,10960534.91,78981,2916,25696,26648,188158,346934,1,49803.49,2,1,0
3046,ATL,BOS,1523.098219,10397,10721,2012,946,69211356.47,720949,724680,28501,39038,444032,640839,2,51495.87,1,2,1
3047,ATL,BWI,928.5583199,10397,10821,2012,577,48519973.93,819681,803759,28501,35099,444032,622950,1,51495.87,0,1,1
3048,ATL,CLT,364.9714406,10397,11057,2012,226,20287251.66,873653,867615,28501,29439,444032,774969,2,51495.87,0,2,1
3049,ATL,DCA,881.0818307,10397,11278,2012,547,46840793.28,848738,848775,28501,43742,444032,221947,2,51495.87,1,2,1
3050,ATL,DEN,1928.785519,10397,11292,2012,1199,80234059.32,773119,770725,28501,33737,444032,633868,2,51495.87,1,1,1
3051,ATL,DFW,1175.854638,10397,11298,2012,731,52171380.09,827832,851160,28501,29187,444032,1243243,2,51495.87,0,2,1
3052,ATL,DTW,959.2861163,10397,11433,2012,594,37245976.7,659225,659930,28501,27946,444032,696746,2,51495.87,0,2,1
3053,ATL,EWR,1200.665347,10397,11618,2012,746,30920548.03,469214,471083,28501,32288,444032,278289,2,51495.87,1,2,1
3054,ATL,FLL,937.4835362,10397,11697,2012,581,62904679.8,1097316,1194951,28501,46641,444032,171380,1,51495.87,1,1,1
3055,ATL,HNL,7241.978977,10397,12173,2012,4502,30231489.24,97907,103820,28501,48250,444032,976746,1,51495.87,1,2,0
3056,ATL,IAD,859.9403238,10397,12264,2012,534,17584876.31,365749,365972,28501,43742,444032,635040,2,51495.87,1,2,1
3057,ATL,IAH,1108.803079,10397,12266,2012,689,24081712.2,424055,422031,28501,57650,444032,2164834,2,51495.87,0,2,1
3058,ATL,JFK,1223.45747,10397,12478,2012,760,17376441.04,284207,270402,28501,35565,444032,8365903,2,51495.87,1,2,0
3059,ATL,LAS,2807.995574,10397,12889,2012,1747,97622903.9,711389,707593,28501,25879,444032,596384,1,51495.87,1,2,1
3060,ATL,LAX,3129.212272,10397,12892,2012,1947,140178660.2,916810,902679,28501,45062,444032,3861678,2,51495.87,1,2,1
3061,ATL,LGA,1226.247266,10397,12953,2012,762,86059087.23,1152221,1152249,28501,35565,444032,8365903,2,51495.87,1,2,1
3062,ATL,MCO,651.4603354,10397,13204,2012,404,50168081.12,1309961,1308969,28501,24491,444032,250136,1,51495.87,1,2,1
3063,ATL,MDW,953.0461335,10397,13232,2012,591,35803149.97,530122,524882,28501,31048,444032,2715415,2,51495.87,1,2,1
3064,ATL,MIA,960.1305502,10397,13303,2012,594,33159656.85,701239,702695,28501,26980,444032,416917,2,51495.87,1,2,1
3065,ATL,MSP,1461.347516,10397,13487,2012,907,65939068.13,749173,752549,28501,34576,444032,392966,2,51495.87,0,1,1
3066,ATL,ORD,977.7120477,10397,13930,2012,606,35596695.77,687865,689040,28501,31048,444032,2715415,2,51495.87,1,2,1
3067,ATL,PDX,3493.030762,10397,14057,2012,2172,28563081.22,171974,176572,28501,30240,444032,602954,1,51495.87,0,2,0
3068,ATL,PHL,1072.83258,10397,14100,2012,666,54366386.6,832834,829331,28501,32383,444032,1550396,2,51495.87,1,2,1
3069,ATL,PHX,2551.912814,10397,14107,2012,1587,76886698.55,609281,594325,28501,26695,444032,1489531,2,51495.87,0,1,1
3070,ATL,SAN,3041.064805,10397,14679,2012,1892,48997169.08,341035,342675,28501,30192,444032,1339644,1,51495.87,1,2,1
3071,ATL,SEA,3509.128778,10397,14747,2012,2182,76117107.21,456156,454440,28501,35440,444032,635063,2,51495.87,0,2,1
3072,ATL,SFO,3438.571797,10397,14771,2012,2139,92079567.87,549062,545614,28501,41783,444032,829691,2,51495.87,1,2,1
3073,ATL,SLC,2556.450842,10397,14869,2012,1590,62357862.47,514578,515177,28501,26818,444032,189448,2,51495.87,1,1,1
3074,ATL,TPA,655.6713188,10397,15304,2012,406,38720364.19,963384,968655,28501,27152,444032,349069,1,51495.87,1,2,1
3075,BOS,BWI,594.5714358,10721,10821,2012,369,23306212.21,545721,525072,39038,35099,640839,622950,1,51495.87,1,1,1
3076,BOS,CLT,1171.829303,10721,11057,2012,728,34478301.51,507648,500027,39038,29439,640839,774969,2,51495.87,1,2,1
3077,BOS,DCA,642.0286267,10721,11278,2012,399,26522092.77,699703,700602,39038,43742,640839,221947,2,51495.87,2,2,1
3078,BOS,DEN,2818.808381,10721,11292,2012,1754,48250065.84,341553,341044,39038,33737,640839,633868,2,51495.87,2,1,1
3079,BOS,DFW,2511.943267,10721,11298,2012,1562,56546483.69,460611,478751,39038,29187,640839,1243243,2,51495.87,1,2,1
3080,BOS,DTW,1016.031857,10721,11433,2012,632,13402139.35,249678,248998,39038,27946,640839,696746,2,51495.87,1,2,0
3081,BOS,EWR,322.5027129,10721,11618,2012,200,8266087.998,455892,448963,39038,32288,640839,278289,2,51495.87,2,2,1
3082,BOS,FLL,1996.373563,10721,11697,2012,1237,26329220.87,260709,305845,39038,46641,640839,171380,1,51495.87,2,1,0
3083,BOS,HNL,8195.361588,10721,12173,2012,0,0,0,180,39038,48250,640839,976746,1,51495.87,2,2,0
3084,BOS,IAD,664.2252305,10721,12264,2012,413,10217635.81,288980,282477,39038,43742,640839,635040,2,51495.87,2,2,0
3085,BOS,IAH,2570.371654,10721,12266,2012,1597,28019800.09,216778,217951,39038,57650,640839,2164834,2,51495.87,1,2,0
3086,BOS,JFK,300.3564699,10721,12478,2012,187,7919050.869,511085,505405,39038,35565,640839,8365903,2,51495.87,2,2,1
3087,BOS,LAS,3826.889602,10721,12889,2012,2381,17236374.1,90808,98509,39038,25879,640839,596384,1,51495.87,2,2,0
3088,BOS,LAX,4197.573046,10721,12892,2012,2611,97564253.88,477951,486715,39038,45062,640839,3861678,2,51495.87,2,2,1
3089,BOS,LGA,296.8564705,10721,12953,2012,184,5396421.485,347604,347560,39038,35565,640839,8365903,2,51495.87,2,2,1
3090,BOS,MCO,1807.819041,10721,13204,2012,1121,42246288.25,422165,423861,39038,24491,640839,250136,1,51495.87,2,2,1
3091,BOS,MDW,1382.973335,10721,13232,2012,861,14853854.88,189380,176099,39038,31048,640839,2715415,2,51495.87,2,2,0
3092,BOS,MIA,2030.378718,10721,13303,2012,1258,38289721.98,402440,399577,39038,26980,640839,416917,2,51495.87,2,2,1
3093,BOS,MSP,1806.187513,10721,13487,2012,1124,23689398.74,249569,262015,39038,34576,640839,392966,2,51495.87,1,1,0
3094,BOS,ORD,1392.669899,10721,13930,2012,867,58636945.25,853634,855415,39038,31048,640839,2715415,2,51495.87,2,2,1
3095,BOS,PDX,4076.818666,10721,14057,2012,2537,13725248.26,69681,70652,39038,30240,640839,602954,1,51495.87,1,2,0
3096,BOS,PHL,450.4451586,10721,14100,2012,280,12580825.17,487125,474155,39038,32383,640839,1550396,2,51495.87,2,2,1
3097,BOS,PHX,3697.790874,10721,14107,2012,2300,42918141.09,218531,216071,39038,26695,640839,1489531,2,51495.87,1,1,0
3098,BOS,SAN,4160.431173,10721,14679,2012,2588,12433249.02,60264,70226,39038,30192,640839,1339644,1,51495.87,2,2,0
3099,BOS,SEA,4010.144694,10721,14747,2012,2496,27408314.18,140670,147738,39038,35440,640839,635063,2,51495.87,1,2,0
3100,BOS,SFO,4346.039864,10721,14771,2012,2704,118267012,544444,552935,39038,41783,640839,829691,2,51495.87,2,2,1
3101,BOS,SLC,3383.255326,10721,14869,2012,2105,9690459.784,60681,62463,39038,26818,640839,189448,2,51495.87,2,1,0
3102,BOS,TPA,1910.427185,10721,15304,2012,1185,14907705.64,157722,160456,39038,27152,640839,349069,1,51495.87,2,2,0
3103,BWI,CLT,581.353618,10821,11057,2012,361,20474251.35,507813,495155,35099,29439,622950,774969,1,51495.87,0,1,1
3104,BWI,DCA,48.10825335,10821,11278,2012,30,6172.114594,1363,377,35099,43742,622950,221947,1,51495.87,1,1,0
3105,BWI,DEN,2396.232507,10821,11292,2012,1491,35614003.68,285532,280860,35099,33737,622950,633868,1,51495.87,1,0,0
3106,BWI,DFW,1956.949178,10821,11298,2012,1217,26095860.46,241897,249837,35099,29187,622950,1243243,1,51495.87,0,1,0
3107,BWI,DTW,657.4788682,10821,11433,2012,409,14853355.87,359980,350253,35099,27946,622950,696746,1,51495.87,0,1,1
3108,BWI,EWR,272.1070924,10821,11618,2012,169,1859085.691,118034,105673,35099,32288,622950,278289,1,51495.87,1,1,0
3109,BWI,FLL,1494.371808,10821,11697,2012,925,39686167.8,323494,340470,35099,46641,622950,171380,0,51495.87,1,0,1
3110,BWI,HNL,7809.713044,10821,12173,2012,0,0,0,139,35099,48250,622950,976746,0,51495.87,1,1,0
3111,BWI,IAD,72.97523776,10821,12264,2012,45,4444.042413,47,128,35099,43742,622950,635040,1,51495.87,1,1,0
3112,BWI,IAH,1988.001568,10821,12266,2012,1235,14269780.9,143142,143032,35099,57650,622950,2164834,1,51495.87,0,1,0
3113,BWI,JFK,295.6981721,10821,12478,2012,184,1067816.56,61524,61222,35099,35565,622950,8365903,1,51495.87,1,1,0
3114,BWI,LAS,3384.928574,10821,12889,2012,2106,27134352.11,154359,166721,35099,25879,622950,596384,0,51495.87,1,1,0
3115,BWI,LAX,3744.034165,10821,12892,2012,2329,26641349.3,140588,154279,35099,45062,622950,3861678,1,51495.87,1,1,0
3116,BWI,LGA,297.7693282,10821,12953,2012,185,2095657.444,112492,101813,35099,35565,622950,8365903,1,51495.87,1,1,0
3117,BWI,MCO,1270.397322,10821,13204,2012,787,47940199.9,448515,459321,35099,24491,622950,250136,0,51495.87,1,1,1
3118,BWI,MDW,981.6562589,10821,13232,2012,611,16081619.44,236284,224037,35099,31048,622950,2715415,1,51495.87,1,1,0
3119,BWI,MIA,1527.632109,10821,13303,2012,946,11133643.6,137791,137386,35099,26980,622950,416917,1,51495.87,1,1,0
3120,BWI,MSP,1505.304213,10821,13487,2012,936,9997147.272,139953,147168,35099,34576,622950,392966,1,51495.87,0,0,0
3121,BWI,ORD,999.3023117,10821,13930,2012,622,10149489.29,230750,228455,35099,31048,622950,2715415,1,51495.87,1,1,0
3122,BWI,PDX,3790.127925,10821,14057,2012,0,0,0,3413,35099,30240,622950,602954,0,51495.87,0,1,0
3123,BWI,PHL,145.0626098,10821,14100,2012,90,1127885.752,121588,118606,35099,32383,622950,1550396,1,51495.87,1,1,0
3124,BWI,PHX,3213.306115,10821,14107,2012,1999,38280125.04,220438,228386,35099,26695,622950,1489531,1,51495.87,0,0,0
3125,BWI,SAN,3689.710464,10821,14679,2012,2295,18268446.46,93429,94211,35099,30192,622950,1339644,0,51495.87,1,1,0
3126,BWI,SEA,3752.534717,10821,14747,2012,2335,6673514.804,32826,37588,35099,35440,622950,635063,1,51495.87,0,1,0
3127,BWI,SFO,3948.774481,10821,14771,2012,2457,12618236.05,62467,68046,35099,41783,622950,829691,1,51495.87,1,1,0
3128,BWI,SLC,2996.829023,10821,14869,2012,1865,20357505.52,134998,132821,35099,26818,622950,189448,1,51495.87,1,0,0
3129,BWI,TPA,1359.411632,10821,15304,2012,842,36903115.04,311737,303353,35099,27152,622950,349069,0,51495.87,1,1,0
3130,CLT,DCA,533.2458821,11057,11278,2012,331,9096369.421,291806,287321,29439,43742,774969,221947,2,51495.87,1,2,0
3131,CLT,DEN,2150.621432,11057,11292,2012,1337,30115147.66,292067,290481,29439,33737,774969,633868,2,51495.87,1,1,0
3132,CLT,DFW,1504.89465,11057,11298,2012,936,47212832.79,581426,567085,29439,29187,774969,1243243,2,51495.87,0,2,1
3133,CLT,DTW,806.6211099,11057,11433,2012,500,14707829.21,351468,349557,29439,27946,774969,696746,2,51495.87,0,2,1
3134,CLT,EWR,851.2508375,11057,11618,2012,529,25490936.12,488205,475397,29439,32288,774969,278289,2,51495.87,1,2,1
3135,CLT,FLL,1020.404166,11057,11697,2012,631,28118901.77,348573,342258,29439,46641,774969,171380,1,51495.87,1,1,1
3136,CLT,HNL,7524.9038,11057,12173,2012,4678,850807.2291,1860,4,29439,48250,774969,976746,1,51495.87,1,2,0
3137,CLT,IAD,517.9999841,11057,12264,2012,322,4268703.53,208042,204880,29439,43742,774969,635040,2,51495.87,1,2,0
3138,CLT,IAH,1468.536437,11057,12266,2012,912,43449353.25,425135,418093,29439,57650,774969,2164834,2,51495.87,0,2,1
3139,CLT,JFK,871.5054408,11057,12478,2012,541,14408031.9,288852,282349,29439,35565,774969,8365903,2,51495.87,1,2,0
3140,CLT,LAS,3080.062096,11057,12889,2012,1916,38682733.68,261243,259435,29439,25879,774969,596384,1,51495.87,1,2,0
3141,CLT,LAX,3416.293223,11057,12892,2012,2125,43288524.8,264079,263008,29439,45062,774969,3861678,2,51495.87,1,2,0
3142,CLT,LGA,875.9220945,11057,12953,2012,544,26283417.69,650043,640172,29439,35565,774969,8365903,2,51495.87,1,2,1
3143,CLT,MCO,756.031206,11057,13204,2012,468,21069390.08,498700,479529,29439,24491,774969,250136,1,51495.87,1,2,1
3145,CLT,MIA,1050.557847,11057,13303,2012,650,26428660.06,321791,317592,29439,26980,774969,416917,2,51495.87,1,2,0
3146,CLT,MSP,1497.74918,11057,13487,2012,930,18784488.63,255489,256278,29439,34576,774969,392966,2,51495.87,0,1,0
3147,CLT,ORD,965.9605618,11057,13930,2012,599,27229613.91,583898,578954,29439,31048,774969,2715415,2,51495.87,1,2,1
3148,CLT,PDX,3668.56739,11057,14057,2012,2282,3845237.175,21119,22172,29439,30240,774969,602954,1,51495.87,0,2,0
3149,CLT,PHL,722.3291096,11057,14100,2012,449,17438044.04,387577,381598,29439,32383,774969,1550396,2,51495.87,1,2,1
3150,CLT,PHX,2851.551668,11057,14107,2012,1773,65883262.84,483947,469409,29439,26695,774969,1489531,2,51495.87,0,1,1
3151,CLT,SAN,3339.092146,11057,14679,2012,2077,15972944.97,99701,100653,29439,30192,774969,1339644,1,51495.87,1,2,0
3152,CLT,SEA,3664.72877,11057,14747,2012,2279,20057484.08,113522,113680,29439,35440,774969,635063,2,51495.87,0,2,0
3153,CLT,SFO,3691.110543,11057,14771,2012,2296,46786414.34,266064,262761,29439,41783,774969,829691,2,51495.87,1,2,0
3154,CLT,SLC,2776.690739,11057,14869,2012,1727,9104627.166,66208,65896,29439,26818,774969,189448,2,51495.87,1,1,0
3155,CLT,TPA,819.7155906,11057,15304,2012,507,20714504.35,384868,374618,29439,27152,774969,349069,1,51495.87,1,2,1
3156,DCA,DEN,2371.840451,11278,11292,2012,1476,26128482.17,224244,232434,43742,33737,221947,633868,2,51495.87,2,1,0
3157,DCA,DFW,1917.081075,11278,11298,2012,1192,43111082.73,437571,431138,43742,29187,221947,1243243,2,51495.87,1,2,1
3158,DCA,DTW,651.9671362,11278,11433,2012,405,9339050.828,269463,268449,43742,27946,221947,696746,2,51495.87,1,2,0
3159,DCA,EWR,319.7004081,11278,11618,2012,199,993431.626,77582,77604,43742,32288,221947,278289,2,51495.87,2,2,0
3160,DCA,FLL,1452.123666,11278,11697,2012,899,26740309.49,271740,329392,43742,46641,221947,171380,1,51495.87,2,1,1
3161,DCA,HNL,7785.752365,11278,12173,2012,0,0,0,3025,43742,48250,221947,976746,1,51495.87,2,2,0
3162,DCA,IAD,38.08532763,11278,12264,2012,24,307.8961252,49,192,43742,43742,221947,635040,2,51495.87,2,2,0
3163,DCA,IAH,1943.801677,11278,12266,2012,1208,26047184.38,259644,256912,43742,57650,221947,2164834,2,51495.87,1,2,0
3164,DCA,JFK,342.5949155,11278,12478,2012,213,2410829.981,149019,149710,43742,35565,221947,8365903,2,51495.87,2,2,0
3165,DCA,LAS,3357.346902,11278,12889,2012,2089,7389322.948,41053,42995,43742,25879,221947,596384,1,51495.87,2,2,0
3166,DCA,LAX,3714.980785,11278,12892,2012,2311,13956191.63,79072,83192,43742,45062,221947,3861678,2,51495.87,2,2,0
3167,DCA,LGA,345.1723179,11278,12953,2012,214,7153966.554,396233,396416,43742,35565,221947,8365903,2,51495.87,2,2,1
3168,DCA,MCO,1225.500564,11278,13204,2012,759,30455293.13,352471,349314,43742,24491,221947,250136,1,51495.87,2,2,1
3169,DCA,MDW,965.4688333,11278,13232,2012,601,6305654.564,143157,30,43742,31048,221947,2715415,2,51495.87,2,2,0
3170,DCA,MIA,1485.269246,11278,13303,2012,919,29395177.51,416306,414105,43742,26980,221947,416917,2,51495.87,2,2,1
3171,DCA,MSP,1496.495323,11278,13487,2012,931,17505898.1,244592,258515,43742,34576,221947,392966,2,51495.87,1,1,0
3172,DCA,ORD,983.9285943,11278,13930,2012,612,35458969.23,725236,713498,43742,31048,221947,2715415,2,51495.87,2,2,1
3173,DCA,PDX,3777.405829,11278,14057,2012,2350,2937480.814,16265,16776,43742,30240,221947,602954,1,51495.87,1,2,0
3174,DCA,PHL,191.8564097,11278,14100,2012,119,1387192.542,122442,119877,43742,32383,221947,1550396,2,51495.87,2,2,0
3175,DCA,PHX,3181.247908,11278,14107,2012,1979,22709397.18,139970,134874,43742,26695,221947,1489531,2,51495.87,1,1,0
3176,DCA,SAN,3658.860136,11278,14679,2012,2276,4557638.081,24420,26928,43742,30192,221947,1339644,1,51495.87,2,2,0
3177,DCA,SEA,3742.514176,11278,14747,2012,2329,18197117.78,101667,103051,43742,35440,221947,635063,2,51495.87,1,2,0
3178,DCA,SFO,3925.334931,11278,14771,2012,2442,6682770.092,31947,38691,43742,41783,221947,829691,2,51495.87,2,2,0
3179,DCA,SLC,2975.366466,11278,14869,2012,1851,11731975.74,83476,85072,43742,26818,221947,189448,2,51495.87,2,1,0
3180,DCA,TPA,1313.350906,11278,15304,2012,814,14985403.2,190322,189936,43742,27152,221947,349069,1,51495.87,2,2,0
3181,DEN,DFW,1033.23962,11292,11298,2012,641,42952982.47,777973,802659,33737,29187,633868,1243243,2,51495.87,1,1,1
3182,DEN,DTW,1804.32737,11292,11433,2012,1123,36882535,376697,368461,33737,27946,633868,696746,2,51495.87,1,1,1
3183,DEN,EWR,2579.30582,11292,11618,2012,1605,51301134.4,393184,389691,33737,32288,633868,278289,2,51495.87,2,1,1
3184,DEN,FLL,2742.099679,11292,11697,2012,1703,30572065.78,210280,223785,33737,46641,633868,171380,1,51495.87,2,0,0
3185,DEN,HNL,5413.927243,11292,12173,2012,3365,17792030.08,71179,75785,33737,48250,633868,976746,1,51495.87,2,1,0
3186,DEN,IAD,2333.889923,11292,12264,2012,1452,52756144.41,449119,434658,33737,43742,633868,635040,2,51495.87,2,1,1
3187,DEN,IAH,1389.045727,11292,12266,2012,862,36309147.34,556731,552396,33737,57650,633868,2164834,2,51495.87,1,1,1
3188,DEN,JFK,2612.713529,11292,12478,2012,1626,11311361.89,88700,88714,33737,35565,633868,8365903,2,51495.87,2,1,0
3189,DEN,LAS,1010.512261,11292,12889,2012,628,53494882.79,890582,879859,33737,25879,633868,596384,1,51495.87,2,1,1
3190,DEN,LAX,1386.624444,11292,12892,2012,862,77338191.35,954259,925117,33737,45062,633868,3861678,2,51495.87,2,1,1
3191,DEN,LGA,2602.735434,11292,12953,2012,1620,61162203.71,475396,472460,33737,35565,633868,8365903,2,51495.87,2,1,1
3192,DEN,MCO,2489.140008,11292,13204,2012,1546,47555196.22,366660,365644,33737,24491,633868,250136,1,51495.87,2,1,1
3193,DEN,MDW,1438.948516,11292,13232,2012,895,42280006.22,459545,433704,33737,31048,633868,2715415,2,51495.87,2,1,1
3194,DEN,MIA,2751.774003,11292,13303,2012,1709,15530583.24,118777,118247,33737,26980,633868,416917,2,51495.87,2,1,0
3195,DEN,MSP,1093.589053,11292,13487,2012,680,46071643.53,755726,737935,33737,34576,633868,392966,2,51495.87,1,0,1
3196,DEN,ORD,1427.488107,11292,13930,2012,888,45318584.83,658751,667673,33737,31048,633868,2715415,2,51495.87,2,1,1
3197,DEN,PDX,1593.906701,11292,14057,2012,991,46903190.69,546510,539933,33737,30240,633868,602954,1,51495.87,1,1,1
3198,DEN,PHL,2503.213388,11292,14100,2012,1558,49756152.44,392351,382029,33737,32383,633868,1550396,2,51495.87,2,1,1
3199,DEN,PHX,969.6078576,11292,14107,2012,602,54067972.58,930821,896980,33737,26695,633868,1489531,2,51495.87,1,0,1
3200,DEN,SAN,1372.833325,11292,14679,2012,853,47625399.96,570199,552627,33737,30192,633868,1339644,1,51495.87,2,1,1
3201,DEN,SEA,1647.135619,11292,14747,2012,1024,67908305.53,799397,776790,33737,35440,633868,635063,2,51495.87,1,1,1
3202,DEN,SFO,1554.51217,11292,14771,2012,967,71233480.1,862308,834754,33737,41783,633868,829691,2,51495.87,2,1,1
3203,DEN,SLC,628.2694297,11292,14869,2012,391,27063929.83,718524,687922,33737,26818,633868,189448,2,51495.87,2,0,1
3204,DEN,TPA,2425.219158,11292,15304,2012,1506,27163198.52,209490,207299,33737,27152,633868,349069,1,51495.87,2,1,0
3205,DFW,DTW,1588.199506,11298,11433,2012,986,26613904.29,334488,351737,29187,27946,1243243,696746,2,51495.87,0,2,1
3206,DFW,EWR,2207.263738,11298,11618,2012,1372,39159535.39,315360,312079,29187,32288,1243243,278289,2,51495.87,1,2,0
3207,DFW,FLL,1800.943671,11298,11697,2012,1119,28691416.79,327076,370465,29187,46641,1243243,171380,1,51495.87,1,1,1
3208,DFW,HNL,6087.660475,11298,12173,2012,3784,42864877.49,146746,147488,29187,48250,1243243,976746,1,51495.87,1,2,0
3209,DFW,IAD,1884.31881,11298,12264,2012,1172,23264822.08,236885,230414,29187,43742,1243243,635040,2,51495.87,1,2,0
3210,DFW,IAH,362.0382281,11298,12266,2012,224,8622300.229,459635,464233,29187,57650,1243243,2164834,2,51495.87,0,2,1
3211,DFW,JFK,2237.394896,11298,12478,2012,1391,6881598.176,68173,73109,29187,35565,1243243,8365903,2,51495.87,1,2,0
3212,DFW,LAS,1696.707502,11298,12889,2012,1055,49514766.7,530981,574932,29187,25879,1243243,596384,1,51495.87,1,2,1
3213,DFW,LAX,1985.317101,11298,12892,2012,1235,107993329.3,1129722,1115591,29187,45062,1243243,3861678,2,51495.87,1,2,1
3214,DFW,LGA,2233.864236,11298,12953,2012,1389,70214933.34,641080,674233,29187,35565,1243243,8365903,2,51495.87,1,2,1
3215,DFW,MCO,1584.205167,11298,13204,2012,985,39566586.49,472149,493668,29187,24491,1243243,250136,1,51495.87,1,2,1
3217,DFW,MIA,1804.19945,11298,13303,2012,1121,48090066.52,563672,554098,29187,26980,1243243,416917,2,51495.87,1,2,1
3218,DFW,MSP,1374.097872,11298,13487,2012,852,23937870.56,369692,368322,29187,34576,1243243,392966,2,51495.87,0,1,1
3219,DFW,ORD,1292.165079,11298,13930,2012,802,62341044.71,909444,962990,29187,31048,1243243,2715415,2,51495.87,1,2,1
3220,DFW,PDX,2599.893951,11298,14057,2012,1616,28574829.58,197297,210891,29187,30240,1243243,602954,1,51495.87,0,2,0
3221,DFW,PHL,2095.249092,11298,14100,2012,1303,48978012.63,415624,412401,29187,32383,1243243,1550396,2,51495.87,1,2,1
3222,DFW,PHX,1395.389715,11298,14107,2012,868,45998867.93,606773,590725,29187,26695,1243243,1489531,2,51495.87,0,1,1
3223,DFW,SAN,1882.505187,11298,14679,2012,1171,42878718.95,423831,435292,29187,30192,1243243,1339644,1,51495.87,1,2,1
3224,DFW,SEA,2671.356739,11298,14747,2012,1660,64921027.83,495755,492428,29187,35440,1243243,635063,2,51495.87,0,2,1
3225,DFW,SFO,2354.564449,11298,14771,2012,1464,83592213.45,742443,736141,29187,41783,1243243,829691,2,51495.87,1,2,1
3226,DFW,SLC,1591.211513,11298,14869,2012,989,25584853.77,314496,313844,29187,26818,1243243,189448,2,51495.87,1,1,0
3227,DFW,TPA,1494.360853,11298,15304,2012,929,24609450.35,306345,308759,29187,27152,1243243,349069,1,51495.87,1,2,0
3228,DTW,EWR,784.3558942,11433,11618,2012,488,6393098.799,195401,197010,27946,32288,696746,278289,2,51495.87,1,2,0
3229,DTW,FLL,1820.345003,11433,11697,2012,1127,25215777.8,285564,355985,27946,46641,696746,171380,1,51495.87,1,1,1
3230,DTW,HNL,7198.8881,11433,12173,2012,4475,8972551.359,22486,6,27946,48250,696746,976746,1,51495.87,1,2,0
3231,DTW,IAD,616.4905575,11433,12264,2012,383,3214769.424,82194,99820,27946,43742,696746,635040,2,51495.87,1,2,0
3232,DTW,IAH,1732.819103,11433,12266,2012,1075,15359992.14,214804,215872,27946,57650,696746,2164834,2,51495.87,0,2,0
3233,DTW,JFK,817.6373818,11433,12478,2012,509,4097959.321,95866,95349,27946,35565,696746,8365903,2,51495.87,1,2,0
3234,DTW,LAS,2811.19433,11433,12889,2012,1749,54235521.96,394100,481832,27946,25879,696746,596384,1,51495.87,1,2,1
3235,DTW,LAX,3181.541245,11433,12892,2012,1979,53423000.1,352282,372546,27946,45062,696746,3861678,2,51495.87,1,2,1
3236,DTW,LGA,806.0400987,11433,12953,2012,502,18312247.27,426606,485431,27946,35565,696746,8365903,2,51495.87,1,2,1
3237,DTW,MCO,1545.383134,11433,13204,2012,957,39577782.93,492637,544764,27946,24491,696746,250136,1,51495.87,1,2,1
3238,DTW,MDW,366.9713507,11433,13232,2012,228,6239909.414,243443,253545,27946,31048,696746,2715415,2,51495.87,1,2,0
3239,DTW,MIA,1849.154953,11433,13303,2012,1145,14556790,159887,160181,27946,26980,696746,416917,2,51495.87,1,2,0
3240,DTW,MSP,849.1837759,11433,13487,2012,528,17842398.09,408323,408617,27946,34576,696746,392966,2,51495.87,0,1,1
3241,DTW,ORD,376.9464304,11433,13930,2012,235,9076689.769,475476,494265,27946,31048,696746,2715415,2,51495.87,1,2,1
3242,DTW,PDX,3138.425287,11433,14057,2012,1953,3933312.514,26060,26814,27946,30240,696746,602954,1,51495.87,0,2,0
3243,DTW,PHL,728.8722517,11433,14100,2012,453,11737456.15,322325,320161,27946,32383,696746,1550396,2,51495.87,1,2,0
3244,DTW,PHX,2686.974469,11433,14107,2012,1671,56392897.43,408610,403421,27946,26695,696746,1489531,2,51495.87,0,1,1
3245,DTW,SAN,3145.685449,11433,14679,2012,1956,16608187.28,110381,112481,27946,30192,696746,1339644,1,51495.87,1,2,0
3246,DTW,SEA,3096.666198,11433,14747,2012,1927,29938914.84,205557,208303,27946,35440,696746,635063,2,51495.87,0,2,0
3247,DTW,SFO,3341.093152,11433,14771,2012,2079,35653531.25,222719,223992,27946,41783,696746,829691,2,51495.87,1,2,0
3248,DTW,SLC,2380.543451,11433,14869,2012,1481,25269564.4,218045,219128,27946,26818,696746,189448,2,51495.87,1,1,0
3249,DTW,TPA,1586.585772,11433,15304,2012,983,20896915.82,256344,287125,27946,27152,696746,349069,1,51495.87,1,2,0
